Name,OrphaCode,HPOTerm,HPOFrequency,HPOKor
Familial infantile bilateral striatal necrosis,225154,Dysphagia,Frequent (79-30%),삼킴 곤란
Familial infantile bilateral striatal necrosis,225154,Gait ataxia,Frequent (79-30%),운동실조
Familial infantile bilateral striatal necrosis,225154,Abnormality of speech or vocalization,Frequent (79-30%),언어 또는 발성 이상
Sporadic infantile bilateral striatal necrosis,225147,Facial grimacing,Frequent (79-30%),얼굴 찡그림
Sporadic infantile bilateral striatal necrosis,225147,Seizure,Frequent (79-30%),발작
Sporadic infantile bilateral striatal necrosis,225147,Dysarthria,Frequent (79-30%),구음 장애
Sporadic infantile bilateral striatal necrosis,225147,Specific learning disability,Frequent (79-30%),특정 학습 장애
Sporadic infantile bilateral striatal necrosis,225147,Dysphagia,Frequent (79-30%),삼킴 곤란
Sporadic infantile bilateral striatal necrosis,225147,Abnormal posturing,Frequent (79-30%),비정상적인 자세
Sporadic infantile bilateral striatal necrosis,225147,Recurrent upper respiratory tract infections,Frequent (79-30%),반복적인 상기도 감염
Sporadic infantile bilateral striatal necrosis,225147,Infantile axial hypotonia,Frequent (79-30%),영아 축성 근긴장 저하
Sporadic infantile bilateral striatal necrosis,225147,Inappropriate crying,Frequent (79-30%),부적절한 울음
Sporadic infantile bilateral striatal necrosis,225147,Abnormality of movement,Frequent (79-30%),운동 이상
Sporadic infantile bilateral striatal necrosis,225147,Urinary incontinence,Occasional (29-5%),요실금
Sporadic infantile bilateral striatal necrosis,225147,Mask-like facies,Occasional (29-5%),가면 같은 얼굴 표정
Sporadic infantile bilateral striatal necrosis,225147,Hypomimic face,Occasional (29-5%),가면 얼굴
Sporadic infantile bilateral striatal necrosis,225147,Short attention span,Occasional (29-5%),짧은 집중 시간
Sporadic infantile bilateral striatal necrosis,225147,Gait disturbance,Occasional (29-5%),보행 장애
Sporadic infantile bilateral striatal necrosis,225147,Parkinsonism,Occasional (29-5%),파킨슨증
Sporadic infantile bilateral striatal necrosis,225147,Dystonia,Occasional (29-5%),근긴장이상증
Sporadic infantile bilateral striatal necrosis,225147,Hyperreflexia,Occasional (29-5%),과반사
Sporadic infantile bilateral striatal necrosis,225147,Poor suck,Occasional (29-5%),흡수력 저하
Sporadic infantile bilateral striatal necrosis,225147,Gait ataxia,Occasional (29-5%),운동실조
Sporadic infantile bilateral striatal necrosis,225147,Bradykinesia,Occasional (29-5%),서동증
Sporadic infantile bilateral striatal necrosis,225147,Chorea,Occasional (29-5%),무도병
Sporadic infantile bilateral striatal necrosis,225147,Mutism,Occasional (29-5%),무언증
Sporadic infantile bilateral striatal necrosis,225147,Hemiplegia,Occasional (29-5%),편측마비
Sporadic infantile bilateral striatal necrosis,225147,Drooling,Occasional (29-5%),침 흘림
Sporadic infantile bilateral striatal necrosis,225147,Resting tremor,Occasional (29-5%),안정 떨림
Sporadic infantile bilateral striatal necrosis,225147,Poor speech,Occasional (29-5%),언어 능력 저하
Sporadic infantile bilateral striatal necrosis,225147,Babinski sign,Occasional (29-5%),바빈스키 징후
Sporadic infantile bilateral striatal necrosis,225147,Reduced consciousness/confusion,Occasional (29-5%),의식 저하/혼란
Sporadic infantile bilateral striatal necrosis,225147,Recurrent streptococcus pneumoniae infections,Occasional (29-5%),재발성 폐렴구균 감염
Sporadic infantile bilateral striatal necrosis,225147,Progressive extrapyramidal muscular rigidity,Occasional (29-5%),진행성 추체외로 근육 경직
Sporadic infantile bilateral striatal necrosis,225147,Loss of consciousness,Occasional (29-5%),의식 상실
Sporadic infantile bilateral striatal necrosis,225147,Focal-onset seizure,Occasional (29-5%),초점 발작
Sporadic infantile bilateral striatal necrosis,225147,Infantile muscular hypotonia,Occasional (29-5%),영아 근긴장 저하증
Sporadic infantile bilateral striatal necrosis,225147,Obtundation status,Occasional (29-5%),혼미 상태
Sporadic infantile bilateral striatal necrosis,225147,Pharyngitis,Occasional (29-5%),인두염
Sporadic infantile bilateral striatal necrosis,225147,Titubation,Occasional (29-5%),몸통의 비정상적 떨림
Sporadic infantile bilateral striatal necrosis,225147,Nasogastric tube feeding,Occasional (29-5%),비위관 급식
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Atopic dermatitis,Frequent (79-30%),아토피 피부염
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Seizure,Frequent (79-30%),발작
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Cerebellar hypoplasia,Frequent (79-30%),소뇌 저형성
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Absent speech,Frequent (79-30%),언어 상실
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Hyperreflexia,Frequent (79-30%),과반사
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Growth delay,Frequent (79-30%),성장 지연
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Gliosis,Frequent (79-30%),교질화
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Developmental regression,Frequent (79-30%),발달 퇴행
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Diffuse cerebral atrophy,Frequent (79-30%),확산성 뇌 위축
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Spastic tetraplegia,Frequent (79-30%),강직성 사지마비
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Head titubation,Frequent (79-30%),머리 흔들림
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Increased circulating ferritin concentration,Frequent (79-30%),순환 페리틴 농도 증가
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Absent brainstem auditory responses,Frequent (79-30%),뇌간 청각 반응 결여
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Hypochromic microcytic anemia,Frequent (79-30%),저색소성 소적혈구성 빈혈
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Subcortical white matter calcifications,Frequent (79-30%),피질하 백질 석회화
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Vestibular areflexia,Frequent (79-30%),전정 반사 없음
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Axial hypotonia,Frequent (79-30%),축성 저긴장증
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Thrombocytopenia,Occasional (29-5%),혈소판 감소증
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Vomiting,Occasional (29-5%),구토
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Diarrhea,Occasional (29-5%),설사
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Respiratory failure,Occasional (29-5%),호흡부전
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Dystonia,Excluded (0%),근긴장이상증
Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,3240,Osteopetrosis,Excluded (0%),골화석증
Cataract-deafness-hypogonadism syndrome,1383,Hypogonadism,Frequent (79-30%),성선기능저하증
Cataract-deafness-hypogonadism syndrome,1383,Sensorineural hearing impairment,Frequent (79-30%),감각신경성 청각 장애
Cataract-deafness-hypogonadism syndrome,1383,Developmental cataract,Frequent (79-30%),발달성 백내장
Cataract-deafness-hypogonadism syndrome,1383,"Intellectual disability, mild",Frequent (79-30%),경도의 지적 장애
Cataract-deafness-hypogonadism syndrome,1383,Short stature,Frequent (79-30%),단신증
Cataract-deafness-hypogonadism syndrome,1383,Generalized hypertrichosis,Frequent (79-30%),전신 다모증
Aym?-Gripp syndrome,1272,Intellectual disability,Very frequent (99-80%),지적 장애
Aym?-Gripp syndrome,1272,Global developmental delay,Very frequent (99-80%),전반적 발달 지연
Aym?-Gripp syndrome,1272,Postnatal growth retardation,Very frequent (99-80%),출생 후 성장 지연
Aym?-Gripp syndrome,1272,Flat face,Very frequent (99-80%),평평한 얼굴
Aym?-Gripp syndrome,1272,Cryptorchidism,Frequent (79-30%),잠복고환증
Aym?-Gripp syndrome,1272,Narrow mouth,Frequent (79-30%),좁은 입
Aym?-Gripp syndrome,1272,Cleft palate,Frequent (79-30%),구개열
Aym?-Gripp syndrome,1272,Thin upper lip vermilion,Frequent (79-30%),얇은 윗입술 경계
Aym?-Gripp syndrome,1272,Hydrocephalus,Frequent (79-30%),수두증
Aym?-Gripp syndrome,1272,Large fontanelles,Frequent (79-30%),큰 천문
Aym?-Gripp syndrome,1272,Brachycephaly,Frequent (79-30%),단두증
Aym?-Gripp syndrome,1272,Hypertelorism,Frequent (79-30%),안와격리증
Aym?-Gripp syndrome,1272,Long philtrum,Frequent (79-30%),긴 인중
Aym?-Gripp syndrome,1272,High forehead,Frequent (79-30%),높은 이마
Aym?-Gripp syndrome,1272,Posteriorly rotated ears,Frequent (79-30%),뒤쪽으로 회전된 귀
Aym?-Gripp syndrome,1272,Low-set ears,Frequent (79-30%),낮게 위치한 귀
Aym?-Gripp syndrome,1272,Sensorineural hearing impairment,Frequent (79-30%),감각신경성 청각 장애
Aym?-Gripp syndrome,1272,Downslanted palpebral fissures,Frequent (79-30%),하안검 내각 기울어짐
Aym?-Gripp syndrome,1272,Visual impairment,Frequent (79-30%),시각 장애
Aym?-Gripp syndrome,1272,Cataract,Frequent (79-30%),백내장
Aym?-Gripp syndrome,1272,Developmental cataract,Frequent (79-30%),발달성 백내장
Aym?-Gripp syndrome,1272,Upslanted palpebral fissure,Frequent (79-30%),위로 올라간 눈틈새
Aym?-Gripp syndrome,1272,Shallow orbits,Frequent (79-30%),얕은 안와
Aym?-Gripp syndrome,1272,Oligodontia,Frequent (79-30%),부분 무치증
Aym?-Gripp syndrome,1272,Tapered finger,Frequent (79-30%),뾰족한 손가락
Aym?-Gripp syndrome,1272,Seizure,Frequent (79-30%),발작
Aym?-Gripp syndrome,1272,Plagiocephaly,Frequent (79-30%),비대칭 두개증
Aym?-Gripp syndrome,1272,Limitation of joint mobility,Frequent (79-30%),관절 운동성 제한
Aym?-Gripp syndrome,1272,Bilateral ptosis,Frequent (79-30%),양측 안검하수
Aym?-Gripp syndrome,1272,Rocker bottom foot,Frequent (79-30%),록커 바텀 발
Aym?-Gripp syndrome,1272,Ventriculomegaly,Frequent (79-30%),뇌실 확장증
Aym?-Gripp syndrome,1272,Cerebral cortical atrophy,Frequent (79-30%),대뇌 피질 위축
Aym?-Gripp syndrome,1272,Sparse scalp hair,Frequent (79-30%),드문드문한 두피 모발
Aym?-Gripp syndrome,1272,EEG abnormality,Frequent (79-30%),뇌파 이상
Aym?-Gripp syndrome,1272,Short nose,Frequent (79-30%),짧은 코
Aym?-Gripp syndrome,1272,Clinodactyly of the 5th finger,Frequent (79-30%),5번째 손가락의 굴곡지증
Aym?-Gripp syndrome,1272,Short stature,Frequent (79-30%),단신증
Aym?-Gripp syndrome,1272,Depressed nasal bridge,Frequent (79-30%),낮은 콧대
Aym?-Gripp syndrome,1272,Prominent metopic ridge,Frequent (79-30%),이마융기 돌출
Aym?-Gripp syndrome,1272,Chiari type I malformation,Frequent (79-30%),키아리 1형 기형
Aym?-Gripp syndrome,1272,Microtia,Frequent (79-30%),소이증
Aym?-Gripp syndrome,1272,Infantile muscular hypotonia,Frequent (79-30%),영아 근긴장 저하증
Aym?-Gripp syndrome,1272,Asymmetric crying face,Frequent (79-30%),비대칭적 울음 얼굴
Aym?-Gripp syndrome,1272,Camptodactyly,Frequent (79-30%),구축지증
Aym?-Gripp syndrome,1272,Inguinal hernia,Occasional (29-5%),서혜부 탈장
Aym?-Gripp syndrome,1272,Proteinuria,Occasional (29-5%),단백뇨
Aym?-Gripp syndrome,1272,Delayed cranial suture closure,Occasional (29-5%),두개 봉합선 폐쇄 지연
Aym?-Gripp syndrome,1272,Stenosis of the external auditory canal,Occasional (29-5%),외이도 협착
Aym?-Gripp syndrome,1272,Megalocornea,Occasional (29-5%),거대각막
Aym?-Gripp syndrome,1272,Glaucoma,Occasional (29-5%),녹내장
Aym?-Gripp syndrome,1272,Long eyelashes,Occasional (29-5%),긴 속눈썹
Aym?-Gripp syndrome,1272,Abnormal thorax morphology,Occasional (29-5%),비정상적인 흉곽 형태
Aym?-Gripp syndrome,1272,Congenital diaphragmatic hernia,Occasional (29-5%),선천성 횡격막 탈장
Aym?-Gripp syndrome,1272,Craniosynostosis,Occasional (29-5%),두개골 조기 융합
Aym?-Gripp syndrome,1272,Patent ductus arteriosus,Occasional (29-5%),동맥관 개존증
Aym?-Gripp syndrome,1272,Pericardial effusion,Occasional (29-5%),심막삼출
Aym?-Gripp syndrome,1272,Pericarditis,Occasional (29-5%),심막염
Aym?-Gripp syndrome,1272,Hypoplasia of the corpus callosum,Occasional (29-5%),뇌량 형성 저하
Aym?-Gripp syndrome,1272,Febrile seizures,Occasional (29-5%),열성 경련
Aym?-Gripp syndrome,1272,Scoliosis,Occasional (29-5%),척추측만증
Aym?-Gripp syndrome,1272,J-shaped sella turcica,Occasional (29-5%),J자형 터키 안장
Aym?-Gripp syndrome,1272,Radioulnar synostosis,Occasional (29-5%),요척골 융합
Aym?-Gripp syndrome,1272,Breast hypoplasia,Occasional (29-5%),유방 저형성
Aym?-Gripp syndrome,1272,Supernumerary ribs,Occasional (29-5%),여분의 늑골
Aym?-Gripp syndrome,1272,Reduced arm span,Occasional (29-5%),팔 길이 감소
Aym?-Gripp syndrome,1272,Abnormal cardiovascular system morphology,Occasional (29-5%),비정상적인 심혈관계 형태
Atelosteogenesis type III,56305,Short tubular bones of the hand,Frequent (79-30%),손의 짧은 관형 뼈
Atelosteogenesis type III,56305,Talipes equinovarus,Frequent (79-30%),내반첨족
Atelosteogenesis type III,56305,Respiratory insufficiency,Frequent (79-30%),호흡 부전
Atelosteogenesis type III,56305,Hip dislocation,Frequent (79-30%),고관절 탈구
Atelosteogenesis type III,56305,Patellar dislocation,Frequent (79-30%),슬개골 탈구
Atelosteogenesis type III,56305,Elbow dislocation,Frequent (79-30%),팔꿈치 탈구
Atelosteogenesis type III,56305,Abnormality of the humerus,Frequent (79-30%),상완골 이상
Atelosteogenesis type III,56305,Coronal cleft vertebrae,Frequent (79-30%),관상 절열 척추
